var1(t-5),var2(t-5),var3(t-5),var4(t-5),var1(t-4),var2(t-4),var3(t-4),var4(t-4),var1(t-3),var2(t-3),var3(t-3),var4(t-3),var1(t-2),var2(t-2),var3(t-2),var4(t-2),var1(t-1),var2(t-1),var3(t-1),var4(t-1),var1(t),var2(t),var3(t),var4(t)
1.234734,-3.981742,-0.037385588,-1.9268459,1.2296364,-4.7439598,0.009151927,-1.9335899,1.2420555,-5.5286139,0.10925494,-1.8179271,1.3170404,-6.1983014,0.011956042,-1.8866991,1.2516204,-7.0379732,-0.018223433,-2.0104667,1.3024616,-7.8066748,0.058605768,-1.8924155
1.2296364,-4.7439598,0.009151927,-1.9335899,1.2420555,-5.5286139,0.10925494,-1.8179271,1.3170404,-6.1983014,0.011956042,-1.8866991,1.2516204,-7.0379732,-0.018223433,-2.0104667,1.3024616,-7.8066748,0.058605768,-1.8924155,1.298505,-8.5519056,-0.0098915841,-1.8630769
0.99607551,3.7911944,-0.28068153,-0.79625884,0.8838029,3.4726909,-0.31009503,-0.89215317,0.74799948,3.0774719,-0.18436381,-1.1666445,0.73631184,2.5393753,-0.010026763,-1.4241121,0.73997807,1.9381822,0.032600947,-1.507189,0.7623926,1.333624,0.054634998,-1.5364247
0.8838029,3.4726909,-0.31009503,-0.89215317,0.74799948,3.0774719,-0.18436381,-1.1666445,0.73631184,2.5393753,-0.010026763,-1.4241121,0.73997807,1.9381822,0.032600947,-1.507189,0.7623926,1.333624,0.054634998,-1.5364247,0.78368607,0.7090424,0.0021451815,-1.6294402
0.74799948,3.0774719,-0.18436381,-1.1666445,0.73631184,2.5393753,-0.010026763,-1.4241121,0.73997807,1.9381822,0.032600947,-1.507189,0.7623926,1.333624,0.054634998,-1.5364247,0.78368607,0.7090424,0.0021451815,-1.6294402,0.76410875,0.030071855,-0.050383928,-1.7233584
0.73631184,2.5393753,-0.010026763,-1.4241121,0.73997807,1.9381822,0.032600947,-1.507189,0.7623926,1.333624,0.054634998,-1.5364247,0.78368607,0.7090424,0.0021451815,-1.6294402,0.76410875,0.030071855,-0.050383928,-1.7233584,0.74337893,-0.66964434,-0.053269676,-1.7753324
0.73997807,1.9381822,0.032600947,-1.507189,0.7623926,1.333624,0.054634998,-1.5364247,0.78368607,0.7090424,0.0021451815,-1.6294402,0.76410875,0.030071855,-0.050383928,-1.7233584,0.74337893,-0.66964434,-0.053269676,-1.7753324,0.72149301,-1.390194,-0.061822826,-1.9274911
0.7623926,1.333624,0.054634998,-1.5364247,0.78368607,0.7090424,0.0021451815,-1.6294402,0.76410875,0.030071855,-0.050383928,-1.7233584,0.74337893,-0.66964434,-0.053269676,-1.7753324,0.72149301,-1.390194,-0.061822826,-1.9274911,0.69392067,-2.2116372,0.0058209114,-1.9882043
0.78368607,0.7090424,0.0021451815,-1.6294402,0.76410875,0.030071855,-0.050383928,-1.7233584,0.74337893,-0.66964434,-0.053269676,-1.7753324,0.72149301,-1.390194,-0.061822826,-1.9274911,0.69392067,-2.2116372,0.0058209114,-1.9882043,0.72614973,-2.9807575,-0.0049923297,-1.7625778
0.76410875,0.030071855,-0.050383928,-1.7233584,0.74337893,-0.66964434,-0.053269676,-1.7753324,0.72149301,-1.390194,-0.061822826,-1.9274911,0.69392067,-2.2116372,0.0058209114,-1.9882043,0.72614973,-2.9807575,-0.0049923297,-1.7625778,0.6899268,-3.6216995,-0.052028443,-1.7588801
0.74337893,-0.66964434,-0.053269676,-1.7753324,0.72149301,-1.390194,-0.061822826,-1.9274911,0.69392067,-2.2116372,0.0058209114,-1.9882043,0.72614973,-2.9807575,-0.0049923297,-1.7625778,0.6899268,-3.6216995,-0.052028443,-1.7588801,0.68452698,-4.3878615,-0.014924162,-1.9414974
0.72149301,-1.390194,-0.061822826,-1.9274911,0.69392067,-2.2116372,0.0058209114,-1.9882043,0.72614973,-2.9807575,-0.0049923297,-1.7625778,0.6899268,-3.6216995,-0.052028443,-1.7588801,0.68452698,-4.3878615,-0.014924162,-1.9414974,0.67798747,-5.1748974,0.032186139,-1.9474669
0.69392067,-2.2116372,0.0058209114,-1.9882043,0.72614973,-2.9807575,-0.0049923297,-1.7625778,0.6899268,-3.6216995,-0.052028443,-1.7588801,0.68452698,-4.3878615,-0.014924162,-1.9414974,0.67798747,-5.1748974,0.032186139,-1.9474669,0.71027589,-5.9458351,0.060011863,-1.8753975
0.72614973,-2.9807575,-0.0049923297,-1.7625778,0.6899268,-3.6216995,-0.052028443,-1.7588801,0.68452698,-4.3878615,-0.014924162,-1.9414974,0.67798747,-5.1748974,0.032186139,-1.9474669,0.71027589,-5.9458351,0.060011863,-1.8753975,0.72599697,-6.6752154,0.084996312,-1.8524328
0.6899268,-3.6216995,-0.052028443,-1.7588801,0.68452698,-4.3878615,-0.014924162,-1.9414974,0.67798747,-5.1748974,0.032186139,-1.9474669,0.71027589,-5.9458351,0.060011863,-1.8753975,0.72599697,-6.6752154,0.084996312,-1.8524328,0.77827294,-7.4277814,0.076529706,-2.0044688
0.68452698,-4.3878615,-0.014924162,-1.9414974,0.67798747,-5.1748974,0.032186139,-1.9474669,0.71027589,-5.9458351,0.060011863,-1.8753975,0.72599697,-6.6752154,0.084996312,-1.8524328,0.77827294,-7.4277814,0.076529706,-2.0044688,0.78722073,-8.2787905,0.022369472,-2.1275227
3.9981583,-2.345655,-0.0088256794,1.5078565,3.994628,-1.7425124,-0.10811423,1.3024243,3.9116669,-1.3037155,-0.11701403,1.1334678,3.9010168,-0.83573816,-0.025344188,1.1938362,3.8913916,-0.34864652,-0.11327945,1.2067592,3.8103933,0.12966924,-0.11326211,1.2067561
3.994628,-1.7425124,-0.10811423,1.3024243,3.9116669,-1.3037155,-0.11701403,1.1334678,3.9010168,-0.83573816,-0.025344188,1.1938362,3.8913916,-0.34864652,-0.11327945,1.2067592,3.8103933,0.12966924,-0.11326211,1.2067561,3.8007819,0.61675835,-0.024023771,1.2174875
3.9116669,-1.3037155,-0.11701403,1.1334678,3.9010168,-0.83573816,-0.025344188,1.1938362,3.8913916,-0.34864652,-0.11327945,1.2067592,3.8103933,0.12966924,-0.11326211,1.2067561,3.8007819,0.61675835,-0.024023771,1.2174875,3.7911742,1.1036593,-0.029133364,1.1208603
3.9010168,-0.83573816,-0.025344188,1.1938362,3.8913916,-0.34864652,-0.11327945,1.2067592,3.8103933,0.12966924,-0.11326211,1.2067561,3.8007819,0.61675835,-0.024023771,1.2174875,3.7911742,1.1036593,-0.029133364,1.1208603,3.7774752,1.5134466,-0.092588645,1.179845
3.8913916,-0.34864652,-0.11327945,1.2067592,3.8103933,0.12966924,-0.11326211,1.2067561,3.8007819,0.61675835,-0.024023771,1.2174875,3.7911742,1.1036593,-0.029133364,1.1208603,3.7774752,1.5134466,-0.092588645,1.179845,3.7171033,2.0475353,-0.090018512,1.2278713
3.8103933,0.12966924,-0.11326211,1.2067561,3.8007819,0.61675835,-0.024023771,1.2174875,3.7911742,1.1036593,-0.029133364,1.1208603,3.7774752,1.5134466,-0.092588645,1.179845,3.7171033,2.0475353,-0.090018512,1.2278713,3.7054604,2.4957436,-0.027820831,1.1443561
3.8007819,0.61675835,-0.024023771,1.2174875,3.7911742,1.1036593,-0.029133364,1.1208603,3.7774752,1.5134466,-0.092588645,1.179845,3.7171033,2.0475353,-0.090018512,1.2278713,3.7054604,2.4957436,-0.027820831,1.1443561,3.6948467,2.9630201,-0.02653433,1.1681912
3.1288617,-2.2558812,0.023406789,1.272311,3.1382244,-1.7469568,-0.00024659725,1.2505152,3.1286644,-1.255469,-0.068587026,1.234792,3.0833548,-0.75912316,-0.046225572,1.2312711,3.0916839,-0.2704522,0.040526829,1.1692952,3.1157762,0.17631296,0.018181828,1.1717831
3.1382244,-1.7469568,-0.00024659725,1.2505152,3.1286644,-1.255469,-0.068587026,1.234792,3.0833548,-0.75912316,-0.046225572,1.2312711,3.0916839,-0.2704522,0.040526829,1.1692952,3.1157762,0.17631296,0.018181828,1.1717831,3.1062294,0.66697425,0.022072455,1.2434376
3.1286644,-1.255469,-0.068587026,1.234792,3.0833548,-0.75912316,-0.046225572,1.2312711,3.0916839,-0.2704522,0.040526829,1.1692952,3.1157762,0.17631296,0.018181828,1.1717831,3.1062294,0.66697425,0.022072455,1.2434376,3.1334342,1.171063,0.019463076,1.1943079
3.0833548,-0.75912316,-0.046225572,1.2312711,3.0916839,-0.2704522,0.040526829,1.1692952,3.1157762,0.17631296,0.018181828,1.1717831,3.1062294,0.66697425,0.022072455,1.2434376,3.1334342,1.171063,0.019463076,1.1943079,3.1217999,1.6224206,-0.073705247,1.1358519
3.0916839,-0.2704522,0.040526829,1.1692952,3.1157762,0.17631296,0.018181828,1.1717831,3.1062294,0.66697425,0.022072455,1.2434376,3.1334342,1.171063,0.019463076,1.1943079,3.1217999,1.6224206,-0.073705247,1.1358519,3.07447,2.0797445,-0.030380413,1.1037174
3.1157762,0.17631296,0.018181828,1.1717831,3.1062294,0.66697425,0.022072455,1.2434376,3.1334342,1.171063,0.019463076,1.1943079,3.1217999,1.6224206,-0.073705247,1.1358519,3.07447,2.0797445,-0.030380413,1.1037174,3.0974955,2.5053945,0.058841379,1.0877415
3.1062294,0.66697425,0.022072455,1.2434376,3.1334342,1.171063,0.019463076,1.1943079,3.1217999,1.6224206,-0.073705247,1.1358519,3.07447,2.0797445,-0.030380413,1.1037174,3.0974955,2.5053945,0.058841379,1.0877415,3.1215431,2.9499377,0.060118921,1.1113581
3.5639945,-5.8544754,-0.34591046,1.8965023,3.4256303,-5.0958745,-0.28067832,1.8670434,3.3394518,-4.3608407,-0.23394439,1.9141282,3.2384748,-3.5645719,-0.25259056,1.9918386,3.1373794,-2.7673698,-0.13971833,2.0041561,3.1267001,-1.961247,-0.18461762,2.0116774
3.4256303,-5.0958745,-0.28067832,1.8670434,3.3394518,-4.3608407,-0.23394439,1.9141282,3.2384748,-3.5645719,-0.25259056,1.9918386,3.1373794,-2.7673698,-0.13971833,2.0041561,3.1267001,-1.961247,-0.18461762,2.0116774,2.9896853,-1.1580279,-0.33758609,2.1074035
3.3394518,-4.3608407,-0.23394439,1.9141282,3.2384748,-3.5645719,-0.25259056,1.9918386,3.1373794,-2.7673698,-0.13971833,2.0041561,3.1267001,-1.961247,-0.18461762,2.0116774,2.9896853,-1.1580279,-0.33758609,2.1074035,2.8566313,-0.27532427,-0.32366897,1.9616861
3.2384748,-3.5645719,-0.25259056,1.9918386,3.1373794,-2.7673698,-0.13971833,2.0041561,3.1267001,-1.961247,-0.18461762,2.0116774,2.9896853,-1.1580279,-0.33758609,2.1074035,2.8566313,-0.27532427,-0.32366897,1.9616861,2.7307501,0.41132097,-0.31100161,1.7912522
3.1373794,-2.7673698,-0.13971833,2.0041561,3.1267001,-1.961247,-0.18461762,2.0116774,2.9896853,-1.1580279,-0.33758609,2.1074035,2.8566313,-0.27532427,-0.32366897,1.9616861,2.7307501,0.41132097,-0.31100161,1.7912522,2.60783,1.1576775,-0.33016425,1.8712662
3.1267001,-1.961247,-0.18461762,2.0116774,2.9896853,-1.1580279,-0.33758609,2.1074035,2.8566313,-0.27532427,-0.32366897,1.9616861,2.7307501,0.41132097,-0.31100161,1.7912522,2.60783,1.1576775,-0.33016425,1.8712662,2.4666187,1.9083339,-0.44680893,1.845749
2.9896853,-1.1580279,-0.33758609,2.1074035,2.8566313,-0.27532427,-0.32366897,1.9616861,2.7307501,0.41132097,-0.31100161,1.7912522,2.60783,1.1576775,-0.33016425,1.8712662,2.4666187,1.9083339,-0.44680893,1.845749,2.2503828,2.6342767,-0.5405897,1.8148569
1.4302367,-8.1973697,0.33721813,1.8869925,1.565124,-7.4425727,0.29453251,1.961955,1.6658627,-6.6278058,0.39094634,2.0466298,1.877881,-5.8052689,0.34257848,2.0188637,1.9399255,-5.0127148,0.16037672,2.07815,2.0061824,-4.1427489,0.11833743,2.1528074
1.565124,-7.4425727,0.29453251,1.961955,1.6658627,-6.6278058,0.39094634,2.0466298,1.877881,-5.8052689,0.34257848,2.0188637,1.9399255,-5.0127148,0.16037672,2.07815,2.0061824,-4.1427489,0.11833743,2.1528074,2.0345955,-3.2904689,-0.044784652,2.1183174
1.6658627,-6.6278058,0.39094634,2.0466298,1.877881,-5.8052689,0.34257848,2.0188637,1.9399255,-5.0127148,0.16037672,2.07815,2.0061824,-4.1427489,0.11833743,2.1528074,2.0345955,-3.2904689,-0.044784652,2.1183174,1.9703547,-2.448095,-0.11208292,2.1495859
1.877881,-5.8052689,0.34257848,2.0188637,1.9399255,-5.0127148,0.16037672,2.07815,2.0061824,-4.1427489,0.11833743,2.1528074,2.0345955,-3.2904689,-0.044784652,2.1183174,1.9703547,-2.448095,-0.11208292,2.1495859,1.9449291,-1.5708001,-0.068989444,2.0942177
1.9399255,-5.0127148,0.16037672,2.07815,2.0061824,-4.1427489,0.11833743,2.1528074,2.0345955,-3.2904689,-0.044784652,2.1183174,1.9703547,-2.448095,-0.11208292,2.1495859,1.9449291,-1.5708001,-0.068989444,2.0942177,1.9151631,-0.77272082,-0.048777019,2.0406581
2.0061824,-4.1427489,0.11833743,2.1528074,2.0345955,-3.2904689,-0.044784652,2.1183174,1.9703547,-2.448095,-0.11208292,2.1495859,1.9449291,-1.5708001,-0.068989444,2.0942177,1.9151631,-0.77272082,-0.048777019,2.0406581,1.9059075,0.061726348,0.16379147,2.1301833
2.0345955,-3.2904689,-0.044784652,2.1183174,1.9703547,-2.448095,-0.11208292,2.1495859,1.9449291,-1.5708001,-0.068989444,2.0942177,1.9151631,-0.77272082,-0.048777019,2.0406581,1.9059075,0.061726348,0.16379147,2.1301833,2.0461963,0.93142582,0.085782604,1.9667586
1.9703547,-2.448095,-0.11208292,2.1495859,1.9449291,-1.5708001,-0.068989444,2.0942177,1.9151631,-0.77272082,-0.048777019,2.0406581,1.9059075,0.061726348,0.16379147,2.1301833,2.0461963,0.93142582,0.085782604,1.9667586,1.9745336,1.6351333,-0.17915684,1.7592686
3.286625,-6.6962718,0.0073505986,1.8207459,3.2895653,-5.9679735,-0.062254825,1.7772882,3.2368212,-5.2744413,-0.042512309,1.7250107,3.2555554,-4.5879649,0.0047899587,1.7688134,3.2406531,-3.8593906,0.027066115,1.7643812,3.2772083,-3.17646,0.023164621,1.6898704
3.2895653,-5.9679735,-0.062254825,1.7772882,3.2368212,-5.2744413,-0.042512309,1.7250107,3.2555554,-4.5879649,0.0047899587,1.7688134,3.2406531,-3.8593906,0.027066115,1.7643812,3.2772083,-3.17646,0.023164621,1.6898704,3.2591848,-2.5074942,-0.088348726,1.7021959
3.2368212,-5.2744413,-0.042512309,1.7250107,3.2555554,-4.5879649,0.0047899587,1.7688134,3.2406531,-3.8593906,0.027066115,1.7643812,3.2772083,-3.17646,0.023164621,1.6898704,3.2591848,-2.5074942,-0.088348726,1.7021959,3.2065293,-1.8147032,-0.043724814,1.6956466
3.2555554,-4.5879649,0.0047899587,1.7688134,3.2406531,-3.8593906,0.027066115,1.7643812,3.2772083,-3.17646,0.023164621,1.6898704,3.2591848,-2.5074942,-0.088348726,1.7021959,3.2065293,-1.8147032,-0.043724814,1.6956466,3.224205,-1.150977,0.023187458,1.6858274
3.2406531,-3.8593906,0.027066115,1.7643812,3.2772083,-3.17646,0.023164621,1.6898704,3.2591848,-2.5074942,-0.088348726,1.7021959,3.2065293,-1.8147032,-0.043724814,1.6956466,3.224205,-1.150977,0.023187458,1.6858274,3.2250793,-0.46604127,0.089914213,1.6738926
3.2772083,-3.17646,0.023164621,1.6898704,3.2591848,-2.5074942,-0.088348726,1.7021959,3.2065293,-1.8147032,-0.043724814,1.6956466,3.224205,-1.150977,0.023187458,1.6858274,3.2250793,-0.46604127,0.089914213,1.6738926,3.2961363,0.18813712,0.27264498,1.7402922
3.2591848,-2.5074942,-0.088348726,1.7021959,3.2065293,-1.8147032,-0.043724814,1.6956466,3.224205,-1.150977,0.023187458,1.6858274,3.2250793,-0.46604127,0.089914213,1.6738926,3.2961363,0.18813712,0.27264498,1.7402922,3.4431953,0.92619249,0.17703419,1.6298444
3.2065293,-1.8147032,-0.043724814,1.6956466,3.224205,-1.150977,0.023187458,1.6858274,3.2250793,-0.46604127,0.089914213,1.6738926,3.2961363,0.18813712,0.27264498,1.7402922,3.4431953,0.92619249,0.17703419,1.6298444,3.4377637,1.4920126,-0.01357895,1.4145503
1.5528552,2.3794818,-0.17749964,-1.5093585,1.4818553,1.7757384,-0.1328516,-1.5429995,1.4465739,1.1450822,-0.15907759,-1.5919674,1.3545933,0.50216447,-0.20566738,-1.5880539,1.28204,-0.12536097,-0.18297803,-1.5953739,1.2082108,-0.77413468,-0.20668123,-1.5958824
1.4818553,1.7757384,-0.1328516,-1.5429995,1.4465739,1.1450822,-0.15907759,-1.5919674,1.3545933,0.50216447,-0.20566738,-1.5880539,1.28204,-0.12536097,-0.18297803,-1.5953739,1.2082108,-0.77413468,-0.20668123,-1.5958824,1.116695,-1.4020669,-0.13716639,-1.6084681
1.4465739,1.1450822,-0.15907759,-1.5919674,1.3545933,0.50216447,-0.20566738,-1.5880539,1.28204,-0.12536097,-0.18297803,-1.5953739,1.2082108,-0.77413468,-0.20668123,-1.5958824,1.116695,-1.4020669,-0.13716639,-1.6084681,1.0984777,-2.0609092,-0.09224967,-1.6425352
1.3545933,0.50216447,-0.20566738,-1.5880539,1.28204,-0.12536097,-0.18297803,-1.5953739,1.2082108,-0.77413468,-0.20668123,-1.5958824,1.116695,-1.4020669,-0.13716639,-1.6084681,1.0984777,-2.0609092,-0.09224967,-1.6425352,1.0428953,-2.7160951,-0.022277503,-1.6525578
1.28204,-0.12536097,-0.18297803,-1.5953739,1.2082108,-0.77413468,-0.20668123,-1.5958824,1.116695,-1.4020669,-0.13716639,-1.6084681,1.0984777,-2.0609092,-0.09224967,-1.6425352,1.0428953,-2.7160951,-0.022277503,-1.6525578,1.0806557,-3.3829554,0.011764225,-1.884676
1.2082108,-0.77413468,-0.20668123,-1.5958824,1.116695,-1.4020669,-0.13716639,-1.6084681,1.0984777,-2.0609092,-0.09224967,-1.6425352,1.0428953,-2.7160951,-0.022277503,-1.6525578,1.0806557,-3.3829554,0.011764225,-1.884676,1.0523067,-4.2238359,-0.051298036,-1.75351
1.116695,-1.4020669,-0.13716639,-1.6084681,1.0984777,-2.0609092,-0.09224967,-1.6425352,1.0428953,-2.7160951,-0.022277503,-1.6525578,1.0806557,-3.3829554,0.011764225,-1.884676,1.0523067,-4.2238359,-0.051298036,-1.75351,1.0396173,-4.7857634,0.029997225,-1.562072
1.0984777,-2.0609092,-0.09224967,-1.6425352,1.0428953,-2.7160951,-0.022277503,-1.6525578,1.0806557,-3.3829554,0.011764225,-1.884676,1.0523067,-4.2238359,-0.051298036,-1.75351,1.0396173,-4.7857634,0.029997225,-1.562072,1.0763044,-5.4734935,0.090320593,-1.7444289
1.0428953,-2.7160951,-0.022277503,-1.6525578,1.0806557,-3.3829554,0.011764225,-1.884676,1.0523067,-4.2238359,-0.051298036,-1.75351,1.0396173,-4.7857634,0.029997225,-1.562072,1.0763044,-5.4734935,0.090320593,-1.7444289,1.1118738,-6.1813065,0.24941555,-1.8320633
1.0806557,-3.3829554,0.011764225,-1.884676,1.0523067,-4.2238359,-0.051298036,-1.75351,1.0396173,-4.7857634,0.029997225,-1.562072,1.0763044,-5.4734935,0.090320593,-1.7444289,1.1118738,-6.1813065,0.24941555,-1.8320633,1.2758369,-6.9391441,0.31919856,-1.8358441
1.0523067,-4.2238359,-0.051298036,-1.75351,1.0396173,-4.7857634,0.029997225,-1.562072,1.0763044,-5.4734935,0.090320593,-1.7444289,1.1118738,-6.1813065,0.24941555,-1.8320633,1.2758369,-6.9391441,0.31919856,-1.8358441,1.3672326,-7.6499818,0.27757599,-1.728875
1.0396173,-4.7857634,0.029997225,-1.562072,1.0763044,-5.4734935,0.090320593,-1.7444289,1.1118738,-6.1813065,0.24941555,-1.8320633,1.2758369,-6.9391441,0.31919856,-1.8358441,1.3672326,-7.6499818,0.27757599,-1.728875,1.4978977,-8.3222441,0.30181242,-1.702854
1.0763044,-5.4734935,0.090320593,-1.7444289,1.1118738,-6.1813065,0.24941555,-1.8320633,1.2758369,-6.9391441,0.31919856,-1.8358441,1.3672326,-7.6499818,0.27757599,-1.728875,1.4978977,-8.3222441,0.30181242,-1.702854,1.6086826,-9.012265,0.20597704,-1.7455862
1.1118738,-6.1813065,0.24941555,-1.8320633,1.2758369,-6.9391441,0.31919856,-1.8358441,1.3672326,-7.6499818,0.27757599,-1.728875,1.4978977,-8.3222441,0.30181242,-1.702854,1.6086826,-9.012265,0.20597704,-1.7455862,1.6626793,-9.7187131,0.13499186,-1.7661202
2.5888543,-6.2243144,-0.07705865,1.9399349,2.5580309,-5.4483404,-0.078385349,1.915033,2.5261461,-4.692288,-0.15044614,1.8479754,2.437674,-3.9699601,-0.10638739,1.8183161,2.4410361,-3.2376351,-0.082381927,1.8410388,2.3717684,-2.4971291,-0.20134092,1.7564715
2.5580309,-5.4483404,-0.078385349,1.915033,2.5261461,-4.692288,-0.15044614,1.8479754,2.437674,-3.9699601,-0.10638739,1.8183161,2.4410361,-3.2376351,-0.082381927,1.8410388,2.3717684,-2.4971291,-0.20134092,1.7564715,2.2799634,-1.8324579,-0.15594783,1.7515362
2.5261461,-4.692288,-0.15044614,1.8479754,2.437674,-3.9699601,-0.10638739,1.8183161,2.4410361,-3.2376351,-0.082381927,1.8410388,2.3717684,-2.4971291,-0.20134092,1.7564715,2.2799634,-1.8324579,-0.15594783,1.7515362,2.2470102,-1.0959001,-0.13060789,1.798717
2.437674,-3.9699601,-0.10638739,1.8183161,2.4410361,-3.2376351,-0.082381927,1.8410388,2.3717684,-2.4971291,-0.20134092,1.7564715,2.2799634,-1.8324579,-0.15594783,1.7515362,2.2470102,-1.0959001,-0.13060789,1.798717,2.1754771,-0.39348431,0.038075368,1.9459886
2.4410361,-3.2376351,-0.082381927,1.8410388,2.3717684,-2.4971291,-0.20134092,1.7564715,2.2799634,-1.8324579,-0.15594783,1.7515362,2.2470102,-1.0959001,-0.13060789,1.798717,2.1754771,-0.39348431,0.038075368,1.9459886,2.2774704,0.46089077,0.083665767,1.9382643
2.3717684,-2.4971291,-0.20134092,1.7564715,2.2799634,-1.8324579,-0.15594783,1.7515362,2.2470102,-1.0959001,-0.13060789,1.798717,2.1754771,-0.39348431,0.038075368,1.9459886,2.2774704,0.46089077,0.083665767,1.9382643,2.2424097,1.1571271,-0.11173039,1.7198702
2.2799634,-1.8324579,-0.15594783,1.7515362,2.2470102,-1.0959001,-0.13060789,1.798717,2.1754771,-0.39348431,0.038075368,1.9459886,2.2774704,0.46089077,0.083665767,1.9382643,2.2424097,1.1571271,-0.11173039,1.7198702,2.1880861,1.8367869,-0.04486901,1.6836203
2.2470102,-1.0959001,-0.13060789,1.798717,2.1754771,-0.39348431,0.038075368,1.9459886,2.2774704,0.46089077,0.083665767,1.9382643,2.2424097,1.1571271,-0.11173039,1.7198702,2.1880861,1.8367869,-0.04486901,1.6836203,2.2065145,2.5040234,0.046070917,1.6680911
2.2320184,-7.4096685,-0.12839831,1.853361,2.1806591,-6.6683241,-0.12705492,1.8783208,2.1303745,-5.9070118,-0.011392966,1.8926257,2.1715447,-5.1542235,-0.030138946,1.9685035,2.1062633,-4.332209,-0.075832945,1.9711936,2.1108784,-3.5772686,-0.21592754,1.9382193
2.1806591,-6.6683241,-0.12705492,1.8783208,2.1303745,-5.9070118,-0.011392966,1.8926257,2.1715447,-5.1542235,-0.030138946,1.9685035,2.1062633,-4.332209,-0.075832945,1.9711936,2.1108784,-3.5772686,-0.21592754,1.9382193,1.9335213,-2.7816336,-0.33048449,1.9525854
2.1303745,-5.9070118,-0.011392966,1.8926257,2.1715447,-5.1542235,-0.030138946,1.9685035,2.1062633,-4.332209,-0.075832945,1.9711936,2.1108784,-3.5772686,-0.21592754,1.9382193,1.9335213,-2.7816336,-0.33048449,1.9525854,1.8464908,-2.0152003,-0.081274514,1.8737999
2.1715447,-5.1542235,-0.030138946,1.9685035,2.1062633,-4.332209,-0.075832945,1.9711936,2.1108784,-3.5772686,-0.21592754,1.9382193,1.9335213,-2.7816336,-0.33048449,1.9525854,1.8464908,-2.0152003,-0.081274514,1.8737999,1.8685017,-1.2825936,0.010506946,1.8614182
2.1062633,-4.332209,-0.075832945,1.9711936,2.1108784,-3.5772686,-0.21592754,1.9382193,1.9335213,-2.7816336,-0.33048449,1.9525854,1.8464908,-2.0152003,-0.081274514,1.8737999,1.8685017,-1.2825936,0.010506946,1.8614182,1.8548963,-0.52606576,0.10068935,1.821046
2.1108784,-3.5772686,-0.21592754,1.9382193,1.9335213,-2.7816336,-0.33048449,1.9525854,1.8464908,-2.0152003,-0.081274514,1.8737999,1.8685017,-1.2825936,0.010506946,1.8614182,1.8548963,-0.52606576,0.10068935,1.821046,1.9490532,0.17424313,0.19211126,1.8045234
1.9335213,-2.7816336,-0.33048449,1.9525854,1.8464908,-2.0152003,-0.081274514,1.8737999,1.8685017,-1.2825936,0.010506946,1.8614182,1.8548963,-0.52606576,0.10068935,1.821046,1.9490532,0.17424313,0.19211126,1.8045234,2.0085853,0.91755298,0.10440794,1.8882995
1.8464908,-2.0152003,-0.081274514,1.8737999,1.8685017,-1.2825936,0.010506946,1.8614182,1.8548963,-0.52606576,0.10068935,1.821046,1.9490532,0.17424313,0.19211126,1.8045234,2.0085853,0.91755298,0.10440794,1.8882995,2.0325795,1.6848827,0.30882668,1.8493024
1.8685017,-1.2825936,0.010506946,1.8614182,1.8548963,-0.52606576,0.10068935,1.821046,1.9490532,0.17424313,0.19211126,1.8045234,2.0085853,0.91755298,0.10440794,1.8882995,2.0325795,1.6848827,0.30882668,1.8493024,2.2556467,2.3969949,0.55766791,1.7802805
0.28449886,2.6168669,0.43211948,-0.77666092,0.45734665,2.3062025,0.39011154,-0.6683097,0.59658809,2.0822191,0.32421367,-0.5553747,0.71671759,1.8619028,0.15386085,-0.62662047,0.71967677,1.5809228,0.055684983,-0.68516897,0.76126558,1.3137676,0.14512806,-0.77428732
0.45734665,2.3062025,0.39011154,-0.6683097,0.59658809,2.0822191,0.32421367,-0.5553747,0.71671759,1.8619028,0.15386085,-0.62662047,0.71967677,1.5809228,0.055684983,-0.68516897,0.76126558,1.3137676,0.14512806,-0.77428732,0.83577922,0.9614929,0.070640017,-0.83757054
0.59658809,2.0822191,0.32421367,-0.5553747,0.71671759,1.8619028,0.15386085,-0.62662047,0.71967677,1.5809228,0.055684983,-0.68516897,0.76126558,1.3137676,0.14512806,-0.77428732,0.83577922,0.9614929,0.070640017,-0.83757054,0.81777759,0.64371117,0.025210608,-0.80521609
0.71671759,1.8619028,0.15386085,-0.62662047,0.71967677,1.5809228,0.055684983,-0.68516897,0.76126558,1.3137676,0.14512806,-0.77428732,0.83577922,0.9614929,0.070640017,-0.83757054,0.81777759,0.64371117,0.025210608,-0.80521609,0.85594771,0.31732003,0.23554461,-0.83623756
0.71967677,1.5809228,0.055684983,-0.68516897,0.76126558,1.3137676,0.14512806,-0.77428732,0.83577922,0.9614929,0.070640017,-0.83757054,0.81777759,0.64371117,0.025210608,-0.80521609,0.85594771,0.31732003,0.23554461,-0.83623756,1.0062133,-0.025278879,0.28203735,-0.84207868
0.76126558,1.3137676,0.14512806,-0.77428732,0.83577922,0.9614929,0.070640017,-0.83757054,0.81777759,0.64371117,0.025210608,-0.80521609,0.85594771,0.31732003,0.23554461,-0.83623756,1.0062133,-0.025278879,0.28203735,-0.84207868,1.0815776,-0.35634292,0.16084757,-0.89837991
